legacy_url,target_url,target_day_url,target_anchor,day_entry_count,uses_anchor,entry_id,entry_title,entry_created_on
/archives/2003/10/what_time_is_it.php,/archive/by_date/2003/10/02,/archive/by_date/2003/10/02,what_time_is_it,1,0,593,"What time is it?","2003-10-02 22:32:55"
/archives/2003/10/2_less_than_4.php,/archive/by_date/2003/10/04,/archive/by_date/2003/10/04,2_less_than_4,1,0,592,"2 Less Than 4","2003-10-04 00:18:49"
/archives/2003/10/let_my_spirit_c.php,/archive/by_date/2003/10/07,/archive/by_date/2003/10/07,let_my_spirit_c,1,0,591,"Let my spirit carry me","2003-10-07 23:43:10"
/archives/2003/10/theres_a_freeze.php,/archive/by_date/2003/10/09,/archive/by_date/2003/10/09,theres_a_freeze,1,0,590,"There's A Freeze Up Coming","2003-10-09 00:12:20"
/archives/2003/10/natures_climbin.php,/archive/by_date/2003/10/13,/archive/by_date/2003/10/13,natures_climbin,1,0,589,"Nature's Climbing Paintbrush","2003-10-13 16:38:58"
/archives/2003/10/had_a_little_to.php,/archive/by_date/2003/10/16#had_a_little_to,/archive/by_date/2003/10/16,had_a_little_to,2,1,588,"Had a little too much to think tonight","2003-10-16 18:06:44"
/archives/2003/10/borrowing_accou.php,/archive/by_date/2003/10/16#borrowing_accou,/archive/by_date/2003/10/16,borrowing_accou,2,1,587,"Borrowing account","2003-10-16 23:34:39"
/archives/2003/10/giving_in_to_sw.php,/archive/by_date/2003/10/18,/archive/by_date/2003/10/18,giving_in_to_sw,1,0,586,"Giving in to sweetness","2003-10-18 13:22:44"
/archives/2003/10/wake_up_call.php,/archive/by_date/2003/10/19,/archive/by_date/2003/10/19,wake_up_call,1,0,585,"Wake up call","2003-10-19 23:28:34"
/archives/2003/10/match_and_win.php,/archive/by_date/2003/10/20,/archive/by_date/2003/10/20,match_and_win,1,0,584,"Match and Win","2003-10-20 23:39:40"
/archives/2003/10/nothing_selfinf.php,/archive/by_date/2003/10/21,/archive/by_date/2003/10/21,nothing_selfinf,1,0,583,"Nothing self-inflicted hurts like an accident","2003-10-21 23:35:07"
/archives/2003/10/the_mask_is_on.php,/archive/by_date/2003/10/22,/archive/by_date/2003/10/22,the_mask_is_on,1,0,582,"The Mask Is On","2003-10-22 22:07:59"
/archives/2003/10/a_blanket_for_y.php,/archive/by_date/2003/10/26,/archive/by_date/2003/10/26,a_blanket_for_y,1,0,581,"A Blanket For Your Mind","2003-10-26 10:49:44"
/archives/2003/10/past_lives.php,/archive/by_date/2003/10/27,/archive/by_date/2003/10/27,past_lives,1,0,580,"Past Lives","2003-10-27 18:42:10"
/archives/2003/10/novel_animality.php,/archive/by_date/2003/10/28#novel_animality,/archive/by_date/2003/10/28,novel_animality,2,1,579,"Novel Animality","2003-10-28 10:09:40"
/archives/2003/10/examples_of_pro.php,/archive/by_date/2003/10/28#examples_of_pro,/archive/by_date/2003/10/28,examples_of_pro,2,1,578,"Examples Of Progress","2003-10-28 10:56:28"
/archives/2003/10/binary_star.php,/archive/by_date/2003/10/29,/archive/by_date/2003/10/29,binary_star,1,0,577,"Binary Star","2003-10-29 23:28:47"
/archives/2003/11/stay_right_here.php,/archive/by_date/2003/11/03,/archive/by_date/2003/11/03,stay_right_here,1,0,576,"Stay Right Here","2003-11-03 22:01:51"
/archives/2003/11/trinity.php,/archive/by_date/2003/11/04,/archive/by_date/2003/11/04,trinity,1,0,575,Trinity,"2003-11-04 10:51:55"
/archives/2003/11/why_say_yes_to.php,/archive/by_date/2003/11/05#why_say_yes_to,/archive/by_date/2003/11/05,why_say_yes_to,2,1,574,"why say yes to democracy when fascism works so well?","2003-11-05 08:14:37"
/archives/2003/11/time.php,/archive/by_date/2003/11/05#time,/archive/by_date/2003/11/05,time,2,1,573,Time,"2003-11-05 10:25:25"
/archives/2003/11/nobody_said_tha.php,/archive/by_date/2003/11/06,/archive/by_date/2003/11/06,nobody_said_tha,1,0,572,"Nobody Said That The World Was Fair","2003-11-06 23:24:23"
/archives/2003/11/let_me_introduc.php,/archive/by_date/2003/11/07,/archive/by_date/2003/11/07,let_me_introduc,1,0,571,"Let Me Introduce...","2003-11-07 09:41:07"
/archives/2003/11/connections_add.php,/archive/by_date/2003/11/13,/archive/by_date/2003/11/13,connections_add,1,0,570,"Connections. Added Complexity.","2003-11-13 12:15:17"
/archives/2003/11/a_flash_in_the.php,/archive/by_date/2003/11/14,/archive/by_date/2003/11/14,a_flash_in_the,1,0,569,"A Flash In The Pan","2003-11-14 11:08:37"
/archives/2003/11/teddy_bears_pic.php,/archive/by_date/2003/11/15,/archive/by_date/2003/11/15,teddy_bears_pic,1,0,568,"Teddy Bear's Picnic","2003-11-15 13:43:14"
/archives/2003/11/lost.php,/archive/by_date/2003/11/16,/archive/by_date/2003/11/16,lost,1,0,567,Lost?,"2003-11-16 22:01:34"
/archives/2003/11/found.php,/archive/by_date/2003/11/17,/archive/by_date/2003/11/17,found,1,0,566,Found!,"2003-11-17 17:30:58"
/archives/2003/11/images_from_oth.php,/archive/by_date/2003/11/18#images_from_oth,/archive/by_date/2003/11/18,images_from_oth,2,1,565,"Images from other eyes.","2003-11-18 15:06:30"
/archives/2003/11/can_you_imagine.php,/archive/by_date/2003/11/18#can_you_imagine,/archive/by_date/2003/11/18,can_you_imagine,2,1,564,"Can you imagine that?","2003-11-18 18:02:42"
/archives/2003/11/mad_hatter.php,/archive/by_date/2003/11/19,/archive/by_date/2003/11/19,mad_hatter,1,0,563,"Mad Hatter","2003-11-19 13:15:45"
/archives/2003/11/past.php,/archive/by_date/2003/11/21,/archive/by_date/2003/11/21,past,1,0,562,Past,"2003-11-21 09:29:29"
/archives/2003/11/mixed_nuts.php,/archive/by_date/2003/11/24,/archive/by_date/2003/11/24,mixed_nuts,1,0,561,"Mixed Nuts","2003-11-24 17:55:05"
/archives/2003/11/standing_room_o.php,/archive/by_date/2003/11/26,/archive/by_date/2003/11/26,standing_room_o,1,0,560,"Standing Room Only","2003-11-26 09:48:28"
/archives/2003/11/from_instincts.php,/archive/by_date/2003/11/28,/archive/by_date/2003/11/28,from_instincts,1,0,559,"From instincts to consciousness","2003-11-28 10:31:00"
/archives/2003/12/greatest_hits_c.php,/archive/by_date/2003/12/03,/archive/by_date/2003/12/03,greatest_hits_c,1,0,558,"Greatest Hits Collections","2003-12-03 11:05:09"
/archives/2003/12/woodland_caribo.php,/archive/by_date/2003/12/04,/archive/by_date/2003/12/04,woodland_caribo,1,0,557,"Woodland Caribou","2003-12-04 16:00:18"
/archives/2003/12/pick_up_sticks.php,/archive/by_date/2003/12/05,/archive/by_date/2003/12/05,pick_up_sticks,1,0,556,"Pick Up Sticks","2003-12-05 17:59:47"
/archives/2003/12/waving_snowmen.php,/archive/by_date/2003/12/08,/archive/by_date/2003/12/08,waving_snowmen,1,0,555,"Waving Snowmen, (melt quickly)","2003-12-08 15:23:14"
/archives/2003/12/copy_and_paste.php,/archive/by_date/2003/12/10,/archive/by_date/2003/12/10,copy_and_paste,1,0,554,"Copy and Paste","2003-12-10 13:36:31"
/archives/2003/12/captured_hearts.php,/archive/by_date/2003/12/12,/archive/by_date/2003/12/12,captured_hearts,1,0,553,"Captured Hearts","2003-12-12 00:11:05"
/archives/2003/12/square_meals.php,/archive/by_date/2003/12/15,/archive/by_date/2003/12/15,square_meals,1,0,552,"Square Meals","2003-12-15 01:10:09"
/archives/2003/12/the_blue_pill.php,/archive/by_date/2003/12/19,/archive/by_date/2003/12/19,the_blue_pill,1,0,551,"The Blue Pill","2003-12-19 15:19:33"
/archives/2003/12/pretend_to_try.php,/archive/by_date/2003/12/23,/archive/by_date/2003/12/23,pretend_to_try,1,0,550,"Pretend to try","2003-12-23 19:20:21"
/archives/2004/01/b_sc.php,/archive/by_date/2004/01/02#b_sc,/archive/by_date/2004/01/02,b_sc,2,1,549,"B. Sc.","2004-01-02 10:30:48"
/archives/2004/01/i_couldnt_resis.php,/archive/by_date/2004/01/02#i_couldnt_resis,/archive/by_date/2004/01/02,i_couldnt_resis,2,1,548,"I Couldn't Resist","2004-01-02 11:35:30"
/archives/2004/01/two_rivers.php,/archive/by_date/2004/01/05,/archive/by_date/2004/01/05,two_rivers,1,0,547,"Two Rivers","2004-01-05 12:25:11"
/archives/2004/01/past_wonder.php,/archive/by_date/2004/01/09,/archive/by_date/2004/01/09,past_wonder,1,0,546,"Past Wonder","2004-01-09 14:31:36"
/archives/2004/01/the_under_toad.php,/archive/by_date/2004/01/14#the_under_toad,/archive/by_date/2004/01/14,the_under_toad,2,1,545,"The Under Toad","2004-01-14 01:30:23"
/archives/2004/01/check_your_head.php,/archive/by_date/2004/01/14#check_your_head,/archive/by_date/2004/01/14,check_your_head,2,1,544,"Check your head","2004-01-14 22:52:41"
/archives/2004/01/nothing.php,/archive/by_date/2004/01/16,/archive/by_date/2004/01/16,nothing,1,0,543,no-thing,"2004-01-16 12:14:20"
/archives/2004/01/the_plays_the_t.php,/archive/by_date/2004/01/19,/archive/by_date/2004/01/19,the_plays_the_t,1,0,542,"The play's the thing","2004-01-19 15:36:43"
/archives/2004/01/bisous.php,/archive/by_date/2004/01/26,/archive/by_date/2004/01/26,bisous,1,0,541,Bisous,"2004-01-26 10:27:47"
/archives/2004/01/honey_never_goe.php,/archive/by_date/2004/01/29,/archive/by_date/2004/01/29,honey_never_goe,1,0,540,"Honey never goes bad (a.k.a. sweet teeth)","2004-01-29 11:20:21"
/archives/2004/02/blunt_sharpie_c.php,/archive/by_date/2004/02/03,/archive/by_date/2004/02/03,blunt_sharpie_c,1,0,539,"Blunt Sharpie Cursive","2004-02-03 15:36:08"
/archives/2004/02/the_tyranny_of.php,/archive/by_date/2004/02/05,/archive/by_date/2004/02/05,the_tyranny_of,1,0,538,"the tyranny of framing our attention","2004-02-05 13:26:26"
/archives/2004/02/ordered_chaos.php,/archive/by_date/2004/02/09,/archive/by_date/2004/02/09,ordered_chaos,1,0,537,"Ordered Chaos","2004-02-09 23:06:55"
/archives/2004/02/ordered_chaos_r.php,/archive/by_date/2004/02/12,/archive/by_date/2004/02/12,ordered_chaos_r,1,0,536,"Ordered Chaos Revisited","2004-02-12 18:14:58"
/archives/2004/02/experimentation.php,/archive/by_date/2004/02/16,/archive/by_date/2004/02/16,experimentation,1,0,535,"Experimentation. Familiarization. It's all a nature walk.","2004-02-16 00:28:21"
/archives/2004/02/irony_vs_empath.php,/archive/by_date/2004/02/20,/archive/by_date/2004/02/20,irony_vs_empath,1,0,534,"Irony vs Empath","2004-02-20 12:10:01"
/archives/2004/02/as_the_sky_trie.php,/archive/by_date/2004/02/24,/archive/by_date/2004/02/24,as_the_sky_trie,1,0,533,"as the sky tries on its uniform of turned off t.v. grey","2004-02-24 01:22:07"
/archives/2004/02/behind_her_smil.php,/archive/by_date/2004/02/25,/archive/by_date/2004/02/25,behind_her_smil,1,0,532,"behind her smiling eyes","2004-02-25 10:52:06"
/archives/2004/02/the_fate_of_dru.php,/archive/by_date/2004/02/27,/archive/by_date/2004/02/27,the_fate_of_dru,1,0,531,"The fate of drums (Deeper Well)","2004-02-27 13:33:02"
/archives/2004/02/the_ablest.php,/archive/by_date/2004/02/28,/archive/by_date/2004/02/28,the_ablest,1,0,530,"The Ablest","2004-02-28 18:09:58"
/archives/2004/03/tea.php,/archive/by_date/2004/03/03,/archive/by_date/2004/03/03,tea,1,0,529,Tea,"2004-03-03 12:22:32"
/archives/2004/03/centre.php,/archive/by_date/2004/03/04,/archive/by_date/2004/03/04,centre,1,0,528,Centre,"2004-03-04 13:38:17"
/archives/2004/03/scratching_post.php,/archive/by_date/2004/03/05,/archive/by_date/2004/03/05,scratching_post,1,0,527,"Scratching Post","2004-03-05 14:51:23"
/archives/2004/03/sublime.php,/archive/by_date/2004/03/09,/archive/by_date/2004/03/09,sublime,1,0,526,Sublime,"2004-03-09 10:47:44"
/archives/2004/03/inside_its_all.php,/archive/by_date/2004/03/10,/archive/by_date/2004/03/10,inside_its_all,1,0,525,"Inside, it's all...","2004-03-10 10:48:01"
/archives/2004/03/those_who_care.php,/archive/by_date/2004/03/11#those_who_care,/archive/by_date/2004/03/11,those_who_care,2,1,524,"Those who care...","2004-03-11 09:31:05"
/archives/2004/03/nothing_destroy.php,/archive/by_date/2004/03/11#nothing_destroy,/archive/by_date/2004/03/11,nothing_destroy,2,1,523,"Nothing destroys description so much as words...","2004-03-11 10:42:31"
/archives/2004/03/honey_brown.php,/archive/by_date/2004/03/16,/archive/by_date/2004/03/16,honey_brown,1,0,522,"Honey Brown","2004-03-16 22:57:35"
/archives/2004/04/back_in_lack.php,/archive/by_date/2004/04/05,/archive/by_date/2004/04/05,back_in_lack,1,0,521,"Back In Lack","2004-04-05 10:19:43"
/archives/2004/04/i_cant_pick_it.php,/archive/by_date/2004/04/11,/archive/by_date/2004/04/11,i_cant_pick_it,1,0,520,"I Can't Pick It Up","2004-04-11 23:38:34"
/archives/2004/04/buy_a_dog_a_bon.php,/archive/by_date/2004/04/15,/archive/by_date/2004/04/15,buy_a_dog_a_bon,1,0,519,"Buy a dog a bone","2004-04-15 07:50:03"
/archives/2004/04/we_are_all_noor.php,/archive/by_date/2004/04/20#we_are_all_noor,/archive/by_date/2004/04/20,we_are_all_noor,2,1,518,"We Are All Noorons","2004-04-20 01:07:14"
/archives/2004/04/right_reality.php,/archive/by_date/2004/04/20#right_reality,/archive/by_date/2004/04/20,right_reality,2,1,517,"Right Reality","2004-04-20 11:38:44"
/archives/2004/04/tit_for_tat.php,/archive/by_date/2004/04/28,/archive/by_date/2004/04/28,tit_for_tat,1,0,516,"Tit for Tat","2004-04-28 13:33:54"
/archives/2004/05/evolution_baby.php,/archive/by_date/2004/05/08,/archive/by_date/2004/05/08,evolution_baby,1,0,515,"Evolution Baby","2004-05-08 16:24:28"
/archives/2004/05/a_stitch_in_tim.php,/archive/by_date/2004/05/11,/archive/by_date/2004/05/11,a_stitch_in_tim,1,0,514,"A Stitch In Time","2004-05-11 11:43:46"
/archives/2004/05/paper_memory.php,/archive/by_date/2004/05/13#paper_memory,/archive/by_date/2004/05/13,paper_memory,2,1,513,"Paper Memory","2004-05-13 13:07:44"
/archives/2004/05/digital_memory.php,/archive/by_date/2004/05/13#digital_memory,/archive/by_date/2004/05/13,digital_memory,2,1,512,"Digital Memory","2004-05-13 14:53:30"
/archives/2004/05/meta.php,/archive/by_date/2004/05/17,/archive/by_date/2004/05/17,meta,1,0,511,Meta,"2004-05-17 15:53:17"
/archives/2004/05/democracygood_f.php,/archive/by_date/2004/05/26,/archive/by_date/2004/05/26,democracygood_f,1,0,510,"Democracy:Good - Fascism:Bad","2004-05-26 16:03:31"
/archives/2004/05/drawn_in.php,/archive/by_date/2004/05/31,/archive/by_date/2004/05/31,drawn_in,1,0,509,"drawn in","2004-05-31 02:26:52"
/archives/2004/06/grammar_for_two.php,/archive/by_date/2004/06/01,/archive/by_date/2004/06/01,grammar_for_two,1,0,508,"Grammar for two, please.","2004-06-01 23:03:17"
/archives/2004/06/home_of_purple.php,/archive/by_date/2004/06/02,/archive/by_date/2004/06/02,home_of_purple,1,0,507,"Home of Purple City","2004-06-02 13:51:31"
/archives/2004/06/they_cover_wall.php,/archive/by_date/2004/06/10,/archive/by_date/2004/06/10,they_cover_wall,1,0,506,"They Cover Walls","2004-06-10 23:35:44"
/archives/2004/06/launch.php,/archive/by_date/2004/06/14,/archive/by_date/2004/06/14,launch,1,0,505,Launch,"2004-06-14 02:02:28"
/archives/2004/06/patterns_of_cul.php,/archive/by_date/2004/06/16,/archive/by_date/2004/06/16,patterns_of_cul,1,0,504,"Patterns of Culture","2004-06-16 15:51:53"
/archives/2004/06/clickclickclick.php,/archive/by_date/2004/06/20,/archive/by_date/2004/06/20,clickclickclick,1,0,503,Clickclickclickclickclick...,"2004-06-20 22:38:31"
/archives/2004/06/you_stood_out_f.php,/archive/by_date/2004/06/22,/archive/by_date/2004/06/22,you_stood_out_f,1,0,502,"You stood out from the crowd","2004-06-22 16:48:27"
/archives/2004/06/transmission_of.php,/archive/by_date/2004/06/30,/archive/by_date/2004/06/30,transmission_of,1,0,501,"Transmission of Plans","2004-06-30 11:59:08"
/archives/2004/07/technical_advan.php,/archive/by_date/2004/07/04,/archive/by_date/2004/07/04,technical_advan,1,0,500,"Technical Advantages","2004-07-04 23:33:06"
/archives/2004/07/ill_drink_to_th.php,/archive/by_date/2004/07/07#ill_drink_to_th,/archive/by_date/2004/07/07,ill_drink_to_th,2,1,499,"I'll Drink To That","2004-07-07 23:28:02"
/archives/2004/07/deux.php,/archive/by_date/2004/07/07#deux,/archive/by_date/2004/07/07,deux,2,1,498,Deux,"2004-07-07 23:52:26"
/archives/2004/07/tied_up_tied_do.php,/archive/by_date/2004/07/15,/archive/by_date/2004/07/15,tied_up_tied_do,1,0,497,"Tied up - Tied down","2004-07-15 13:41:27"
/archives/2004/07/tool_shed_blues.php,/archive/by_date/2004/07/20,/archive/by_date/2004/07/20,tool_shed_blues,1,0,496,"Tool Shed Blues","2004-07-20 15:16:38"
/archives/2004/07/forging_order.php,/archive/by_date/2004/07/27,/archive/by_date/2004/07/27,forging_order,1,0,495,"forging order","2004-07-27 13:31:31"
/archives/2004/08/harmony.php,/archive/by_date/2004/08/06,/archive/by_date/2004/08/06,harmony,1,0,741,Harmony,"2004-08-06 17:31:29"
/archives/2004/08/new_beginnings.php,/archive/by_date/2004/08/10,/archive/by_date/2004/08/10,new_beginnings,1,0,742,"New Beginnings","2004-08-10 23:19:03"
/archives/2004/08/beekind.php,/archive/by_date/2004/08/17,/archive/by_date/2004/08/17,beekind,1,0,743,Beekind,"2004-08-17 12:28:35"
/archives/2004/08/before_and_afte.php,/archive/by_date/2004/08/28#before_and_afte,/archive/by_date/2004/08/28,before_and_afte,2,1,744,"Before and After","2004-08-28 14:40:50"
/archives/2004/08/cucumber_cool.php,/archive/by_date/2004/08/28#cucumber_cool,/archive/by_date/2004/08/28,cucumber_cool,2,1,745,"Cucumber Cool","2004-08-28 16:26:20"
/archives/2004/08/a_giant_mirror_1.php,/archive/by_date/2004/08/30,/archive/by_date/2004/08/30,a_giant_mirror_1,1,0,746,"A Giant Mirror","2004-08-30 01:32:26"
/archives/2004/08/banana_moon.php,/archive/by_date/2004/08/31,/archive/by_date/2004/08/31,banana_moon,1,0,747,"Banana moon","2004-08-31 02:14:32"
/archives/2004/09/countdown.php,/archive/by_date/2004/09/15,/archive/by_date/2004/09/15,countdown,1,0,749,Countdown,"2004-09-15 02:00:16"
/archives/2004/09/falling.php,/archive/by_date/2004/09/17,/archive/by_date/2004/09/17,falling,1,0,754,Falling,"2004-09-17 12:51:23"
/archives/2004/09/maki.php,/archive/by_date/2004/09/23,/archive/by_date/2004/09/23,maki,1,0,755,Maki,"2004-09-23 14:21:04"
/archives/2004/09/daisy_rainbow.php,/archive/by_date/2004/09/25,/archive/by_date/2004/09/25,daisy_rainbow,1,0,756,"Daisy Rainbow","2004-09-25 23:07:12"
/archives/2004/09/auberge_des_jeu.php,/archive/by_date/2004/09/30,/archive/by_date/2004/09/30,auberge_des_jeu,1,0,757,"Auberge des Jeunes","2004-09-30 05:01:38"
/archives/2004/10/informatiques.php,/archive/by_date/2004/10/05,/archive/by_date/2004/10/05,informatiques,1,0,758,Informatiques,"2004-10-05 11:35:00"
/archives/2004/10/friendly_giant.php,/archive/by_date/2004/10/11#friendly_giant,/archive/by_date/2004/10/11,friendly_giant,2,1,759,"Friendly Giant","2004-10-11 07:36:01"
/archives/2004/10/no_place_like_h.php,/archive/by_date/2004/10/11#no_place_like_h,/archive/by_date/2004/10/11,no_place_like_h,2,1,760,"No place like home?","2004-10-11 12:10:51"
/archives/2004/10/southward_bound.php,/archive/by_date/2004/10/14,/archive/by_date/2004/10/14,southward_bound,1,0,761,"Southward Bound","2004-10-14 16:00:27"
/archives/2004/10/easy_go.php,/archive/by_date/2004/10/19,/archive/by_date/2004/10/19,easy_go,1,0,762,"Easy Go","2004-10-19 14:45:07"
/archives/2004/10/an_oasis_of_cha.php,/archive/by_date/2004/10/21,/archive/by_date/2004/10/21,an_oasis_of_cha,1,0,763,"An Oasis of Chance","2004-10-21 07:28:14"
/archives/2004/10/pardon_me.php,/archive/by_date/2004/10/25,/archive/by_date/2004/10/25,pardon_me,1,0,764,"Pardon me?","2004-10-25 07:49:02"
/archives/2004/10/title.php,/archive/by_date/2004/10/30,/archive/by_date/2004/10/30,title,1,0,765,Title,"2004-10-30 15:03:22"
/archives/2004/11/_but_sweet.php,/archive/by_date/2004/11/03,/archive/by_date/2004/11/03,_but_sweet,1,0,766,"... but sweet","2004-11-03 09:43:17"
/archives/2004/11/long_time_no_se.php,/archive/by_date/2004/11/14,/archive/by_date/2004/11/14,long_time_no_se,1,0,767,"Long time, no see","2004-11-14 13:40:36"
/archives/2004/11/really.php,/archive/by_date/2004/11/23,/archive/by_date/2004/11/23,really,1,0,768,Really?,"2004-11-23 15:08:39"
/archives/2004/11/loiseau_do_feu.php,/archive/by_date/2004/11/25,/archive/by_date/2004/11/25,loiseau_do_feu,1,0,769,"L'Oiseau do feu, 1958","2004-11-25 14:04:34"
/archives/2004/12/stuck_in_the_mi.php,/archive/by_date/2004/12/11#stuck_in_the_mi,/archive/by_date/2004/12/11,stuck_in_the_mi,2,1,770,"Stuck in the middle","2004-12-11 08:47:02"
/archives/2004/12/with_you.php,/archive/by_date/2004/12/11#with_you,/archive/by_date/2004/12/11,with_you,2,1,771,"With you?","2004-12-11 08:47:02"
/archives/2004/12/to_you_and_your.php,/archive/by_date/2004/12/24,/archive/by_date/2004/12/24,to_you_and_your,1,0,772,"To you and yours","2004-12-24 00:47:39"
/archives/2005/01/amsterdamaged.php,/archive/by_date/2005/01/08,/archive/by_date/2005/01/08,amsterdamaged,1,0,773,amsterdamaged,"2005-01-08 08:36:03"
/archives/2005/01/vampires_and_su.php,/archive/by_date/2005/01/20,/archive/by_date/2005/01/20,vampires_and_su,1,0,774,"Vampires and such","2005-01-20 14:10:42"
/archives/2005/02/presale_whale_1.php,/archive/by_date/2005/02/01,/archive/by_date/2005/02/01,presale_whale_1,1,0,775,"Pre-Sale Whale","2005-02-01 05:43:03"
/archives/2005/02/pain_in_the.php,/archive/by_date/2005/02/15,/archive/by_date/2005/02/15,pain_in_the,1,0,776,"Pain in the...","2005-02-15 15:24:51"
/archives/2005/02/and_roll.php,/archive/by_date/2005/02/22,/archive/by_date/2005/02/22,and_roll,1,0,777,"And Roll","2005-02-22 01:04:15"
/archives/2005/02/find_the_honey.php,/archive/by_date/2005/02/23,/archive/by_date/2005/02/23,find_the_honey,1,0,778,"Find the honey tree","2005-02-23 08:45:43"
/archives/2005/03/in_the_grips.php,/archive/by_date/2005/03/03,/archive/by_date/2005/03/03,in_the_grips,1,0,779,"In the grips","2005-03-03 01:36:36"
/archives/2005/03/found_1.php,/archive/by_date/2005/03/15,/archive/by_date/2005/03/15,found_1,1,0,780,fou.nd,"2005-03-15 13:39:44"
/archives/2005/03/emphasis_theirs.php,/archive/by_date/2005/03/18,/archive/by_date/2005/03/18,emphasis_theirs,1,0,781,"Emphasis theirs","2005-03-18 14:21:04"
/archives/2005/03/lane.php,/archive/by_date/2005/03/22,/archive/by_date/2005/03/22,lane,1,0,785,lane,"2005-03-22 17:45:29"
/archives/2005/03/wheel_of_fortun.php,/archive/by_date/2005/03/25,/archive/by_date/2005/03/25,wheel_of_fortun,1,0,786,"Wheel of fortune","2005-03-25 09:58:07"
/archives/2005/04/i_am_given.php,/archive/by_date/2005/04/01,/archive/by_date/2005/04/01,i_am_given,1,0,787,"I am given","2005-04-01 01:04:26"
/archives/2005/04/210_nerd.php,/archive/by_date/2005/04/08,/archive/by_date/2005/04/08,210_nerd,1,0,788,"2^10 = nerd","2005-04-08 10:31:27"
/archives/2005/04/two_for_the_pri.php,/archive/by_date/2005/04/15,/archive/by_date/2005/04/15,two_for_the_pri,1,0,789,"two for the price of one","2005-04-15 09:46:58"
/archives/2005/04/thank_you_kindl.php,/archive/by_date/2005/04/25,/archive/by_date/2005/04/25,thank_you_kindl,1,0,790,"Thank you kindly","2005-04-25 12:14:58"
/archives/2005/04/oranje.php,/archive/by_date/2005/04/29,/archive/by_date/2005/04/29,oranje,1,0,791,Oranje,"2005-04-29 09:17:16"
/archives/2005/05/greymatter_exer.php,/archive/by_date/2005/05/05,/archive/by_date/2005/05/05,greymatter_exer,1,0,792,"Greymatter Exercise","2005-05-05 10:16:02"
/archives/2005/05/noam_gonick_sho.php,/archive/by_date/2005/05/08,/archive/by_date/2005/05/08,noam_gonick_sho,1,0,793,"of the most dangerous","2005-05-08 06:28:14"
/archives/2005/05/314159265etc_1.php,/archive/by_date/2005/05/16,/archive/by_date/2005/05/16,314159265etc_1,1,0,794,3.14159265[etc],"2005-05-16 06:38:46"
/archives/2005/06/who_me.php,/archive/by_date/2005/06/01,/archive/by_date/2005/06/01,who_me,1,0,795,"Who me?","2005-06-01 10:50:05"
/archives/2005/06/climb_trees.php,/archive/by_date/2005/06/11,/archive/by_date/2005/06/11,climb_trees,1,0,796,"Climb Trees","2005-06-11 09:41:00"
/archives/2005/06/little_indiscre.php,/archive/by_date/2005/06/12,/archive/by_date/2005/06/12,little_indiscre,1,0,797,"Little Indiscretions","2005-06-12 06:14:21"
/archives/2005/06/tolerance.php,/archive/by_date/2005/06/17,/archive/by_date/2005/06/17,tolerance,1,0,798,Tolerance?,"2005-06-17 09:42:50"
